time,fast_barostat_volume,fast_barostat_pressure,slow_barostat_volume,slow_barostat_pressure
137.25,999.408509387,1.05914906128,998.947548089,1.10524519106
137.5,1000.50055409,0.949944590615,998.929012767,1.10709872335
137.75,1000.64388513,0.935611486605,997.967530178,1.20324698218
138,997.234304931,1.27656950693,1000.04618447,0.995381553376
138.25,999.67103456,1.03289654397,1001.82767986,0.81723201449
138.5,1004.39068954,0.560931046428,1002.69324995,0.7306750045
138.75,1002.42472262,0.757527738346,1002.02171277,0.797828723373
139,999.40708238,1.05929176198,1001.68559673,0.831440327309
139.25,997.46378471,1.253621529,1004.28510561,0.571489439326
139.5,996.357347708,1.36426522921,1003.88398005,0.61160199534
139.75,998.543992759,1.14560072411,1003.35900325,0.664099674836
140,996.709072509,1.32909274909,1002.6924022,0.730759780196
140.25,1000.70278363,0.929721636572,1003.24003293,0.675996706783
140.5,999.983126386,1.00168736137,1003.9455158,0.605448419913
140.75,999.883303989,1.01166960106,1002.67619169,0.732380830722
141,997.51706088,1.24829391199,1001.21593442,0.878406558272
141.25,999.590590952,1.04094090476,1000.39526348,0.960473652072
141.5,997.709672495,1.22903275052,998.730455113,1.12695448867
141.75,996.669223193,1.33307768069,997.507187579,1.24928124209
142,999.810388973,1.01896110269,997.550870068,1.24491299319
142.25,999.22552847,1.07744715299,997.647800114,1.23521998862
142.5,999.294943491,1.07050565089,996.579781686,1.34202183139
142.75,996.733683215,1.32663167848,997.050823042,1.29491769583
143,997.870467847,1.21295321533,996.53550302,1.34644969798
143.25,999.194593552,1.08054064483,998.286440267,1.17135597329
143.5,999.330945984,1.06690540158,998.328284892,1.16717151078
143.75,997.287547606,1.27124523942,998.999674035,1.10003259648
144,1000.29535325,0.970464675114,997.280572753,1.27194272474
144.25,1002.84909409,0.715090591128,997.943971746,1.2056028254
144.5,1003.85986604,0.614013395781,998.280082216,1.17199177844
144.75,998.842063169,1.11579368315,999.214396243,1.0785603757
145,999.980064375,1.00199356253,997.970585922,1.20294140777
145.25,996.799829298,1.32001707022,998.932456739,1.10675432612
145.5,998.587458976,1.14125410241,997.985687236,1.20143127639
145.75,997.617586865,1.23824131355,996.490167356,1.35098326444
146,999.474770541,1.05252294592,995.764746891,1.42352531088
146.25,1000.76234708,0.923765292457,997.494386398,1.25056136019
146.5,1002.68782619,0.731217380885,997.680356666,1.23196433335
146.75,1001.44974979,0.855025020506,998.743006654,1.1256993346
147,1002.2147921,0.778520790233,998.601076294,1.13989237064
147.25,1002.14898093,0.785101906576,998.247221319,1.17527786813
147.5,1005.78115632,0.421884367551,997.863077895,1.21369221047
147.75,1001.58726684,0.841273316365,998.959170492,1.10408295076
148,1003.72831989,0.627168011283,999.013942995,1.09860570049
148.25,1000.67885538,0.932114461631,999.028788217,1.09712117828
148.5,1000.33399025,0.966600975115,1000.93444054,0.906555945829
148.75,996.779211903,1.3220788097,1000.70460185,0.929539815455
149,1001.60022204,0.839977795907,999.115816369,1.08841836314
149.25,1002.20023687,0.779976312545,999.431938277,1.05680617233
149.5,1001.59185658,0.84081434202,999.227446809,1.07725531907
149.75,1001.380442,0.861955800382,999.422818956,1.05771810444
